Data,Precipt Total,N Medicoes,Precipt Media
11/10/2008,1556.2,173,8.99538
12/10/2008,683.4,140,4.88143
13/10/2008,1214.4,100,12.144
14/10/2008,1051.8,115,9.14609
15/10/2008,1181,100,11.81
16/10/2008,730.4,111,6.58018
17/10/2008,1164.4,113,10.3044
18/10/2008,2156.6,192,11.2323
19/10/2008,1216.6,152,8.00395
20/10/2008,973.8,125,7.7904
21/10/2008,1051.8,143,7.35524
22/10/2008,1489.8,147,10.1347
23/10/2008,1155.2,117,9.8735
24/10/2008,701.4,121,5.79669
25/10/2008,1822.8,108,16.8778
26/10/2008,1820.2,105,17.3352
27/10/2008,371.8,95,3.91368
28/10/2008,376.8,86,4.3814
29/10/2008,2543.8,161,15.8
30/10/2008,1262.2,162,7.79136
31/10/2008,623.2,114,5.46667
01/11/2008,1267.4,152,8.33816
02/11/2008,2716,160,16.975
03/11/2008,958.6,150,6.39067
04/11/2008,1081.4,132,8.19242
05/11/2008,1095,160,6.84375
06/11/2008,3001.6,211,14.2256
07/11/2008,1456,184,7.91304
08/11/2008,823.2,126,6.53333
09/11/2008,1554.2,175,8.88114
10/11/2008,1883.4,203,9.27783
11/11/2008,2490.2,198,12.5768
12/11/2008,2902.2,216,13.4361
13/11/2008,2374.4,225,10.5529
14/11/2008,2252,181,12.442
15/11/2008,695.6,139,5.00432
16/11/2008,1252,148,8.45946
17/11/2008,2175.6,165,13.1855
18/11/2008,1741.8,161,10.8186
19/11/2008,1393.4,164,8.49634
20/11/2008,2180.6,172,12.6779
21/11/2008,3141.6,215,14.6121
22/11/2008,2530.8,183,13.8295
23/11/2008,1817,156,11.6474
24/11/2008,1762,149,11.8255
25/11/2008,1706.8,180,9.48222
26/11/2008,1550.8,180,8.61556
27/11/2008,2239.8,193,11.6052
28/11/2008,2216.4,172,12.886
29/11/2008,3121.8,212,14.7255
30/11/2008,2050.2,218,9.40459
01/12/2008,1542.8,178,8.66742
02/12/2008,2576.2,264,9.75833
03/12/2008,3126.2,286,10.9308
04/12/2008,1328,121,10.9752
05/12/2008,890.4,121,7.35868
06/12/2008,823.4,126,6.53492
07/12/2008,1139.4,131,8.69771
08/12/2008,939.6,151,6.22252
09/12/2008,973,152,6.40132
10/12/2008,1764.6,202,8.73564
11/12/2008,2014.8,218,9.2422
12/12/2008,2124.8,200,10.624
13/12/2008,2000,180,11.1111
14/12/2008,2507.6,212,11.8283
15/12/2008,3561.8,252,14.1341
16/12/2008,5164.6,251,20.5761
17/12/2008,2756.6,199,13.8523
18/12/2008,1935.4,172,11.2523
19/12/2008,1638.6,156,10.5038
20/12/2008,2000.4,180,11.1133
21/12/2008,1520,193,7.87565
22/12/2008,2478.2,244,10.1566
23/12/2008,2374.2,228,10.4132
24/12/2008,2585.4,255,10.1388
25/12/2008,3414.6,261,13.0828
26/12/2008,3576.6,242,14.7793
27/12/2008,3279.4,186,17.6312
28/12/2008,1707,158,10.8038
29/12/2008,1432,170,8.42353
30/12/2008,1866.2,147,12.6952
31/12/2008,1465.4,147,9.96871
01/01/2009,1200.4,173,6.93873
02/01/2009,2603.8,219,11.8895
03/01/2009,4057,268,15.1381
04/01/2009,2652.8,233,11.3854
05/01/2009,2996,196,15.2857
06/01/2009,2319.4,172,13.4849
07/01/2009,2521.4,167,15.0982
08/01/2009,1107.6,148,7.48378
09/01/2009,1558.6,196,7.95204
10/01/2009,1858.2,243,7.64691
11/01/2009,2065.6,189,10.9291
12/01/2009,872.2,148,5.89324
13/01/2009,1455.6,164,8.87561
14/01/2009,1202,169,7.11243
15/01/2009,1891.4,202,9.36337
16/01/2009,2860,278,10.2878
17/01/2009,3131.6,255,12.2808
18/01/2009,2852.6,244,11.691
19/01/2009,2929.2,240,12.205
20/01/2009,2308.4,212,10.8887
21/01/2009,3858.8,216,17.8648
22/01/2009,2753.4,199,13.8362
23/01/2009,2820.8,202,13.9644
24/01/2009,1945.8,202,9.63267
25/01/2009,3215.8,245,13.1257
26/01/2009,3036.2,263,11.5445
27/01/2009,3056.4,234,13.0615
28/01/2009,3125.8,251,12.4534
29/01/2009,2358.8,249,9.47309
30/01/2009,1953.4,209,9.34641
31/01/2009,1600.8,196,8.16735
01/02/2009,1230.4,178,6.91236
02/02/2009,2267.8,227,9.99031
03/02/2009,3026.6,277,10.9264
04/02/2009,2737.8,248,11.0395
05/02/2009,1492.2,188,7.93723
06/02/2009,1506,180,8.36667
07/02/2009,1631.2,184,8.86522
08/02/2009,2100.4,199,10.5548
09/02/2009,2165.2,201,10.7721
10/02/2009,2156.2,202,10.6743
11/02/2009,2966,237,12.5148
12/02/2009,2616.6,218,12.0028
13/02/2009,3132.4,227,13.7991
14/02/2009,3312.6,224,14.7884
15/02/2009,2744.2,235,11.6774
16/02/2009,3653,255,14.3255
17/02/2009,2116.2,223,9.48969
18/02/2009,1828.6,232,7.8819
19/02/2009,1758.4,212,8.29434
20/02/2009,2034.6,189,10.7651
21/02/2009,2504.6,213,11.7587
22/02/2009,3039.8,217,14.0083
23/02/2009,3690.2,274,13.4679
24/02/2009,3333.8,274,12.1672
25/02/2009,2636,254,10.378
26/02/2009,2895.4,272,10.6449
27/02/2009,2557,242,10.5661
28/02/2009,1648.2,211,7.81137
01/03/2009,1506.4,194,7.76495
02/03/2009,2681,184,14.5707
03/03/2009,1570.6,158,9.94051
04/03/2009,1263.6,149,8.48054
05/03/2009,1937.6,156,12.4205
06/03/2009,1206.4,176,6.85455
07/03/2009,1414.4,194,7.29072
08/03/2009,2128.8,198,10.7515
09/03/2009,2233,216,10.338
10/03/2009,2365.2,215,11.0009
11/03/2009,2272.4,229,9.92314
12/03/2009,1923.2,231,8.32554
13/03/2009,2284.2,219,10.4301
14/03/2009,1601,176,9.09659
15/03/2009,1988,214,9.28972
16/03/2009,3128.8,203,15.4128
17/03/2009,3339.6,255,13.0965
18/03/2009,1590,212,7.5
19/03/2009,1372,183,7.49727
20/03/2009,1280.2,165,7.75879
21/03/2009,1369,177,7.73446
22/03/2009,1613.4,201,8.02687
23/03/2009,2198.6,228,9.64298
24/03/2009,3511.4,254,13.8244
25/03/2009,2731.2,237,11.5241
26/03/2009,2266.8,227,9.9859
27/03/2009,2989.8,241,12.4058
28/03/2009,2578.8,230,11.2122
29/03/2009,2338,233,10.0343
30/03/2009,2530.4,214,11.8243
31/03/2009,2298.6,224,10.2616
01/04/2009,2186.6,214,10.2178
02/04/2009,2262.4,204,11.0902
03/04/2009,2201.6,219,10.053
04/04/2009,2855,230,12.413
05/04/2009,2446,244,10.0246
06/04/2009,1724.2,238,7.24454
07/04/2009,1878.4,204,9.20784
08/04/2009,2153,226,9.52655
09/04/2009,1980,195,10.1538
10/04/2009,2110.2,188,11.2245
11/04/2009,2536.2,180,14.09
12/04/2009,3166,209,15.1483
13/04/2009,2974.8,238,12.4992
14/04/2009,2236.8,226,9.89735
15/04/2009,1868,221,8.45249
16/04/2009,1326.4,190,6.98105
17/04/2009,1188.6,156,7.61923
18/04/2009,1206.4,156,7.73333
19/04/2009,1287.2,172,7.48372
20/04/2009,1769.8,163,10.8577
21/04/2009,1586.8,185,8.5773
22/04/2009,3764.8,217,17.3493
23/04/2009,2389.8,234,10.2128
24/04/2009,1730.6,204,8.48333
25/04/2009,1513.4,179,8.45475
26/04/2009,1511.2,192,7.87083
27/04/2009,2234.6,190,11.7611
28/04/2009,1859.8,171,10.876
29/04/2009,1440,170,8.47059
30/04/2009,2177,158,13.7785
01/05/2009,1630,192,8.48958
02/05/2009,3338.6,178,18.7562
03/05/2009,1613,179,9.01117
04/05/2009,1417.6,202,7.01782
05/05/2009,2127.8,229,9.2917
06/05/2009,847.8,195,4.34769
07/05/2009,733.6,150,4.89067
08/05/2009,2004.2,178,11.2596
09/05/2009,1555,199,7.81407
10/05/2009,1820.4,189,9.63175
11/05/2009,1494,177,8.44068
12/05/2009,1488.4,189,7.87513
13/05/2009,2223.4,203,10.9527
14/05/2009,3921.6,246,15.9415
15/05/2009,1669.4,233,7.16481
16/05/2009,1041.4,187,5.56898
17/05/2009,1240.6,170,7.29765
18/05/2009,1322.2,191,6.92251
19/05/2009,1221,205,5.9561
20/05/2009,792,124,6.3871
21/05/2009,1316,146,9.0137
22/05/2009,917.2,156,5.87949
23/05/2009,950.4,144,6.6
24/05/2009,1265.2,150,8.43467
25/05/2009,2001.6,185,10.8195
26/05/2009,1812.2,185,9.79568
27/05/2009,1163.6,187,6.22246
28/05/2009,1380,194,7.1134
29/05/2009,1840.8,185,9.95027
30/05/2009,3021.6,217,13.9244
31/05/2009,1338.8,231,5.79567
01/06/2009,1229.8,202,6.08812
02/06/2009,777.8,135,5.76148
03/06/2009,1174,144,8.15278
04/06/2009,584,135,4.32593
05/06/2009,656.2,134,4.89701
06/06/2009,841.8,142,5.92817
07/06/2009,495.8,120,4.13167
08/06/2009,777.4,124,6.26935
09/06/2009,1137.6,143,7.95524
10/06/2009,1355,176,7.69886
11/06/2009,890.2,186,4.78602
12/06/2009,959.6,175,5.48343
13/06/2009,563.4,152,3.70658
14/06/2009,195.4,124,1.57581
15/06/2009,832.4,141,5.90355
16/06/2009,2057.2,219,9.39361
17/06/2009,361.6,164,2.20488
18/06/2009,232.2,150,1.548
19/06/2009,368.6,116,3.17759
20/06/2009,256.4,113,2.26903
21/06/2009,186.8,99,1.88687
22/06/2009,691.6,131,5.27939
23/06/2009,1597.6,162,9.86173
24/06/2009,816.8,157,5.20255
25/06/2009,1142.2,174,6.56437
26/06/2009,535.2,184,2.9087
27/06/2009,1012,173,5.84971
28/06/2009,740.4,170,4.35529
29/06/2009,805.4,157,5.12994
30/06/2009,646.8,148,4.37027
01/07/2009,424.2,97,4.3732
02/07/2009,861.2,138,6.24058
03/07/2009,370.2,132,2.80455
04/07/2009,576,125,4.608
05/07/2009,552.6,124,4.45645
06/07/2009,903.8,136,6.64559
07/07/2009,1466.4,153,9.58431
08/07/2009,989.4,167,5.92455
09/07/2009,789.8,155,5.09548
10/07/2009,1580.6,164,9.6378
11/07/2009,1962,179,10.9609
12/07/2009,467,138,3.38406
13/07/2009,238.6,112,2.13036
14/07/2009,378.6,117,3.2359
15/07/2009,570.4,130,4.38769
16/07/2009,2201.8,150,14.6787
17/07/2009,636.6,160,3.97875
18/07/2009,226.4,131,1.72824
19/07/2009,377,112,3.36607
20/07/2009,269.8,89,3.03146
21/07/2009,308.8,72,4.28889
22/07/2009,1732.8,174,9.95862
23/07/2009,1770.6,169,10.4769
24/07/2009,719,155,4.63871
25/07/2009,635.4,118,5.38475
26/07/2009,468.8,115,4.07652
27/07/2009,298.2,116,2.57069
28/07/2009,522.2,121,4.3157
29/07/2009,301.4,113,2.66726
30/07/2009,232.8,88,2.64545
31/07/2009,794.8,112,7.09643
01/08/2009,1170,126,9.28571
02/08/2009,1814.6,150,12.0973
03/08/2009,243,103,2.35922
04/08/2009,169.6,108,1.57037
05/08/2009,372.6,79,4.71646
06/08/2009,769,124,6.20161
07/08/2009,739.8,98,7.54898
08/08/2009,1099.4,113,9.7292
09/08/2009,1992.4,126,15.8127
10/08/2009,544.6,87,6.25977
11/08/2009,105.4,80,1.3175
12/08/2009,121.6,66,1.84242
13/08/2009,200,62,3.22581
14/08/2009,250.6,82,3.0561
15/08/2009,260.8,81,3.21975
16/08/2009,280.2,84,3.33571
17/08/2009,1656.6,142,11.6662
18/08/2009,1459.6,141,10.3518
19/08/2009,2097.2,149,14.0752
20/08/2009,1614.4,173,9.33179
21/08/2009,657.6,129,5.09767
22/08/2009,459.6,101,4.5505
23/08/2009,1492.6,183,8.15628
24/08/2009,1293,186,6.95161
25/08/2009,1432.4,176,8.13864
26/08/2009,1008,170,5.92941
27/08/2009,425.6,119,3.57647
28/08/2009,264,93,2.83871
29/08/2009,232.2,83,2.79759
30/08/2009,223.4,66,3.38485
31/08/2009,553.2,90,6.14667
01/09/2009,502.8,90,5.58667
02/09/2009,1412.4,79,17.8785
03/09/2009,1901.4,136,13.9809
04/09/2009,1394.2,172,8.10581
05/09/2009,297,119,2.4958
06/09/2009,1164.6,156,7.46538
07/09/2009,1223.2,162,7.55062
08/09/2009,2837.4,139,20.4129
09/09/2009,2031.4,162,12.5395
10/09/2009,1060.8,154,6.88831
11/09/2009,1343,138,9.73188
12/09/2009,1988.6,137,14.5153
13/09/2009,371.2,99,3.74949
14/09/2009,457.2,104,4.39615
15/09/2009,238.6,77,3.0987
16/09/2009,303,92,3.29348
17/09/2009,556.8,104,5.35385
18/09/2009,1730.4,124,13.9548
19/09/2009,1000.2,135,7.40889
20/09/2009,486.2,123,3.95285
21/09/2009,1533,156,9.82692
22/09/2009,1807.6,200,9.038
23/09/2009,2501.6,220,11.3709
24/09/2009,635.2,150,4.23467
25/09/2009,439.6,99,4.4404
26/09/2009,678.6,116,5.85
27/09/2009,2183.6,113,19.3239
28/09/2009,2033.8,131,15.5252
29/09/2009,428,106,4.03774
30/09/2009,543.6,112,4.85357
01/10/2009,996.4,126,7.90794
02/10/2009,420.4,115,3.65565
03/10/2009,640.8,119,5.38487
04/10/2009,281.8,88,3.20227
05/10/2009,890.2,104,8.55962
06/10/2009,1678.6,154,10.9
07/10/2009,771,130,5.93077
08/10/2009,1891.4,173,10.9329
09/10/2009,1948.8,158,12.3342
10/10/2009,925.2,135,6.85333
11/10/2009,1016.8,116,8.76552
12/10/2009,3715.8,205,18.1259
13/10/2009,898.6,125,7.1888
14/10/2009,769,125,6.152
15/10/2009,2498.8,190,13.1516
16/10/2009,1565,188,8.32447
17/10/2009,1467.2,155,9.46581
18/10/2009,1183.2,182,6.5011
19/10/2009,2402,167,14.3832
20/10/2009,1610.6,178,9.04831
21/10/2009,1185.2,132,8.97879
22/10/2009,2585.4,197,13.1239
23/10/2009,747.2,134,5.57612
24/10/2009,3053.2,185,16.5038
25/10/2009,1886,176,10.7159
26/10/2009,2497.2,232,10.7638
27/10/2009,2629.4,227,11.5833
28/10/2009,2641.8,161,16.4087
29/10/2009,2901.6,179,16.2101
30/10/2009,2784.6,141,19.7489
31/10/2009,2023.8,122,16.5885
01/11/2009,1229.8,113,10.8832
02/11/2009,888.6,109,8.15229
03/11/2009,1775.4,150,11.836
04/11/2009,1485.2,143,10.386
05/11/2009,1921.8,168,11.4393
06/11/2009,1806.2,177,10.2045
07/11/2009,2676.8,162,16.5235
08/11/2009,1638.4,177,9.2565
09/11/2009,1507,156,9.66026
10/11/2009,2310.8,184,12.5587
11/11/2009,2047.2,173,11.8335
12/11/2009,1010,139,7.26619
13/11/2009,1516.2,151,10.0411
14/11/2009,2330.6,154,15.1338
15/11/2009,1848.4,153,12.081
16/11/2009,1856.6,157,11.8255
17/11/2009,691.4,125,5.5312
18/11/2009,1851.4,169,10.955
19/11/2009,1686.6,175,9.63771
20/11/2009,1999.2,165,12.1164
21/11/2009,1393.2,154,9.04675
22/11/2009,2743.2,132,20.7818
23/11/2009,1147.4,121,9.48264
24/11/2009,1083.6,134,8.08657
25/11/2009,1337.2,144,9.28611
26/11/2009,1238.8,157,7.89045
27/11/2009,1692,164,10.3171
28/11/2009,1947.6,183,10.6426
29/11/2009,1450.2,168,8.63214
30/11/2009,2660.6,219,12.1489
01/12/2009,1906.8,199,9.58191
02/12/2009,3331.8,237,14.0582
03/12/2009,2138,219,9.76256
04/12/2009,3321.2,213,15.5925
05/12/2009,3053.4,188,16.2415
06/12/2009,3315.6,222,14.9351
07/12/2009,2804.2,227,12.3533
08/12/2009,2513.6,188,13.3702
09/12/2009,1469.2,180,8.16222
10/12/2009,1821,174,10.4655
11/12/2009,2355.8,203,11.6049
12/12/2009,3156.8,210,15.0324
13/12/2009,1212.2,172,7.04767
14/12/2009,1873.8,162,11.5667
15/12/2009,1343.2,159,8.4478
16/12/2009,1459.8,172,8.48721
17/12/2009,2003.8,176,11.3852
18/12/2009,1380.2,192,7.18854
19/12/2009,693.8,129,5.37829
20/12/2009,1236.2,144,8.58472
21/12/2009,1728.8,176,9.82273
22/12/2009,1458.4,201,7.25572
23/12/2009,1609.4,195,8.25333
24/12/2009,2025.2,194,10.4392
25/12/2009,2026.2,234,8.65897
26/12/2009,2870,281,10.2135
27/12/2009,3010.4,250,12.0416
28/12/2009,3461.6,252,13.7365
29/12/2009,2542.8,214,11.8822
30/12/2009,3501.2,256,13.6766
31/12/2009,3709.8,270,13.74
01/01/2010,3137,239,13.1255
02/01/2010,2242,221,10.1448
03/01/2010,1474.8,213,6.92394
04/01/2010,2530.6,202,12.5277
05/01/2010,1670,178,9.38202
06/01/2010,2086.2,197,10.5898
07/01/2010,2139.8,219,9.77078
08/01/2010,1938.8,221,8.77285
09/01/2010,1703.2,221,7.70679
10/01/2010,1911.4,201,9.50945
11/01/2010,1803.4,198,9.10808
12/01/2010,2013.8,210,9.58952
13/01/2010,2415.8,204,11.8422
14/01/2010,1342.6,197,6.81523
15/01/2010,2198.6,186,11.8204
16/01/2010,2168,192,11.2917
17/01/2010,1916.6,210,9.12667
18/01/2010,1101.2,175,6.29257
19/01/2010,2481.8,183,13.5617
20/01/2010,2755.4,210,13.121
21/01/2010,2206.6,193,11.4332
22/01/2010,2264,190,11.9158
23/01/2010,2260.8,194,11.6536
24/01/2010,1659.4,177,9.37514
25/01/2010,2370.2,191,12.4094
26/01/2010,1657.8,205,8.08683
27/01/2010,2600.8,214,12.1533
28/01/2010,2096.2,234,8.95812
29/01/2010,1966.2,213,9.23099
30/01/2010,1190.6,153,7.7817
31/01/2010,840,152,5.52632
01/02/2010,1080.2,148,7.29865
02/02/2010,696.8,124,5.61935
03/02/2010,447.8,82,5.46098
04/02/2010,862.8,125,6.9024
05/02/2010,893,132,6.76515
06/02/2010,929.4,157,5.91975
07/02/2010,1477.4,158,9.35063
08/02/2010,2674,218,12.2661
09/02/2010,1988,236,8.42373
10/02/2010,2146.6,231,9.29264
11/02/2010,2154.4,241,8.93942
12/02/2010,1764.4,214,8.24486
13/02/2010,1027.2,185,5.55243
14/02/2010,2282.2,190,12.0116
15/02/2010,2526.8,200,12.634
16/02/2010,2424.6,209,11.601
17/02/2010,1562.6,181,8.63315
18/02/2010,1576.4,162,9.73086
19/02/2010,890.6,147,6.0585
20/02/2010,738.4,144,5.12778
21/02/2010,1522.8,161,9.45839
22/02/2010,1537,181,8.49171
23/02/2010,1507.4,189,7.97566
24/02/2010,1872,202,9.26733
25/02/2010,2125.2,194,10.9546
26/02/2010,1923.2,170,11.3129
27/02/2010,1536.2,182,8.44066
28/02/2010,3169.2,203,15.6118
01/03/2010,2960.6,198,14.9525
02/03/2010,2094.2,170,12.3188
03/03/2010,2097.2,174,12.0529
04/03/2010,2351.6,182,12.9209
05/03/2010,2418.4,199,12.1528
06/03/2010,2772.2,216,12.8343
07/03/2010,2338.2,212,11.0292
08/03/2010,1110,180,6.16667
09/03/2010,1110.8,147,7.55646
10/03/2010,879.8,147,5.98503
11/03/2010,763,121,6.30579
12/03/2010,759.2,122,6.22295
13/03/2010,1366,138,9.89855
14/03/2010,2077,180,11.5389
15/03/2010,1754.4,180,9.74667
16/03/2010,1076,139,7.74101
17/03/2010,1038.8,146,7.11507
18/03/2010,845.8,141,5.99858
19/03/2010,1524.6,179,8.51732
20/03/2010,2223.8,231,9.62684
21/03/2010,2240.2,259,8.64942
22/03/2010,3070,284,10.8099
23/03/2010,2963.2,252,11.7587
24/03/2010,2579,248,10.3992
25/03/2010,2097,228,9.19737
26/03/2010,2031.6,224,9.06964
27/03/2010,2085.8,225,9.27022
28/03/2010,2638.4,242,10.9025
29/03/2010,1938.6,212,9.14434
30/03/2010,1678.2,197,8.51878
31/03/2010,1279.2,174,7.35172
01/04/2010,2178.2,192,11.3448
02/04/2010,2230,236,9.44915
03/04/2010,2990.8,276,10.8362
04/04/2010,2906.4,284,10.2338
05/04/2010,1867.8,210,8.89429
06/04/2010,2784,237,11.7468
07/04/2010,2168.2,194,11.1763
08/04/2010,2340.8,175,13.376
09/04/2010,2447.4,173,14.1468
10/04/2010,1752.6,156,11.2346
11/04/2010,1968.6,147,13.3918
12/04/2010,1412.4,126,11.2095
13/04/2010,1069.8,134,7.98358
14/04/2010,979.8,134,7.31194
15/04/2010,1111,127,8.74803
16/04/2010,870.8,131,6.64733
17/04/2010,1149.6,132,8.70909
18/04/2010,1299.8,135,9.62815
19/04/2010,742.8,127,5.84882
20/04/2010,1132.8,136,8.32941
21/04/2010,2147.2,135,15.9052
22/04/2010,2186.2,131,16.6885
23/04/2010,2387.6,176,13.5659
24/04/2010,1002,170,5.89412
25/04/2010,1633.8,168,9.725
26/04/2010,2411.4,164,14.7037
27/04/2010,498.8,133,3.75038
28/04/2010,649.2,124,5.23548
29/04/2010,1176.6,150,7.844
30/04/2010,620,127,4.88189
01/05/2010,643,127,5.06299
02/05/2010,519,113,4.59292
03/05/2010,1021.2,161,6.34286
04/05/2010,1041.8,182,5.72418
05/05/2010,581.8,153,3.80261
06/05/2010,857.4,147,5.83265
07/05/2010,1701.8,163,10.4405
08/05/2010,1590,164,9.69512
09/05/2010,1008.6,171,5.89825
10/05/2010,990.6,149,6.64832
11/05/2010,1304.8,167,7.81317
12/05/2010,1319.6,183,7.21093
13/05/2010,810.2,151,5.36556
14/05/2010,602.2,149,4.04161
15/05/2010,558.8,87,6.42299
16/05/2010,546.6,127,4.30394
17/05/2010,1488.2,143,10.407
18/05/2010,3116.2,163,19.1178
19/05/2010,1119,173,6.46821
20/05/2010,380.4,122,3.11803
21/05/2010,426,141,3.02128
22/05/2010,397.8,114,3.48947
23/05/2010,692.6,117,5.91966
24/05/2010,1350.8,148,9.12703
25/05/2010,494,156,3.16667
26/05/2010,278.2,144,1.93194
27/05/2010,602,131,4.59542
28/05/2010,513.2,117,4.38632
29/05/2010,432.4,107,4.04112
30/05/2010,1222.8,166,7.36627
31/05/2010,1169,165,7.08485
01/06/2010,389.2,120,3.24333
02/06/2010,736.6,164,4.49146
03/06/2010,742.6,167,4.44671
04/06/2010,2471.2,226,10.9345
05/06/2010,1246.6,225,5.54044
06/06/2010,120.4,102,1.18039
07/06/2010,219.8,104,2.11346
08/06/2010,576.4,114,5.05614
09/06/2010,221,75,2.94667
10/06/2010,348.4,97,3.59175
11/06/2010,357.8,110,3.25273
12/06/2010,474,99,4.78788
13/06/2010,446.6,85,5.25412
14/06/2010,191.4,71,2.69577
15/06/2010,241,78,3.08974
16/06/2010,1010.6,116,8.71207
17/06/2010,945,112,8.4375
18/06/2010,2041.2,124,16.4613
19/06/2010,888.6,133,6.6812
20/06/2010,511.6,99,5.16768
21/06/2010,474.4,90,5.27111
22/06/2010,772.8,106,7.29057
23/06/2010,511.8,98,5.22245
24/06/2010,392.2,94,4.17234
25/06/2010,693,121,5.72727
26/06/2010,769.6,118,6.52203
27/06/2010,573.8,107,5.36262
28/06/2010,267.6,110,2.43273
29/06/2010,250.6,113,2.2177
30/06/2010,333,84,3.96429
01/07/2010,354.2,108,3.27963
02/07/2010,414.6,96,4.31875
03/07/2010,534.6,98,5.4551
04/07/2010,281.6,91,3.09451
05/07/2010,294.6,90,3.27333
06/07/2010,227.6,96,2.37083
07/07/2010,272.6,87,3.13333
08/07/2010,292.8,85,3.44471
09/07/2010,806.6,116,6.95345
10/07/2010,547,129,4.24031
11/07/2010,712,138,5.15942
12/07/2010,2334,168,13.8929
13/07/2010,1296.6,171,7.58246
14/07/2010,997.8,143,6.97762
15/07/2010,983.4,146,6.73562
16/07/2010,1740.2,164,10.611
17/07/2010,1641.6,185,8.87351
18/07/2010,2039.4,173,11.7884
19/07/2010,1613.4,153,10.5451
20/07/2010,265.8,91,2.92088
21/07/2010,907,111,8.17117
22/07/2010,1436,132,10.8788
23/07/2010,341,125,2.728
24/07/2010,539,127,4.24409
25/07/2010,999.6,125,7.9968
26/07/2010,299.4,108,2.77222
27/07/2010,258,86,3
28/07/2010,456.8,95,4.80842
29/07/2010,400.6,87,4.6046
30/07/2010,434.6,81,5.36543
31/07/2010,905.4,111,8.15676
01/08/2010,884.8,101,8.7604
02/08/2010,340,96,3.54167
03/08/2010,208.8,90,2.32
04/08/2010,700.6,103,6.80194
05/08/2010,444.4,118,3.7661
06/08/2010,197.2,99,1.99192
07/08/2010,216.2,67,3.22687
08/08/2010,70,62,1.12903
09/08/2010,120.4,62,1.94194
10/08/2010,106.8,65,1.64308
11/08/2010,152.2,64,2.37812
12/08/2010,179.2,77,2.32727
13/08/2010,731,104,7.02885
14/08/2010,170.6,74,2.30541
15/08/2010,239.4,60,3.99
16/08/2010,153,71,2.15493
17/08/2010,315,69,4.56522
18/08/2010,270.2,66,4.09394
19/08/2010,171.8,75,2.29067
20/08/2010,236.8,68,3.48235
21/08/2010,243.2,51,4.76863
22/08/2010,246.2,70,3.51714
23/08/2010,120.8,61,1.98033
24/08/2010,157.2,69,2.27826
25/08/2010,205.4,63,3.26032
26/08/2010,160.2,57,2.81053
27/08/2010,426.8,73,5.84658
28/08/2010,94.6,51,1.8549
29/08/2010,315.4,75,4.20533
30/08/2010,243.4,83,2.93253
31/08/2010,389.2,95,4.09684
01/09/2010,857,107,8.00935
02/09/2010,901,105,8.58095
03/09/2010,533.4,73,7.30685
04/09/2010,356,91,3.91209
05/09/2010,46.8,37,1.26486
06/09/2010,155.4,58,2.67931
07/09/2010,513.8,113,4.5469
08/09/2010,594.6,108,5.50556
09/09/2010,349.4,80,4.3675
10/09/2010,405.4,69,5.87536
11/09/2010,717.2,89,8.05843
12/09/2010,511.2,99,5.16364
13/09/2010,1239.4,80,15.4925
14/09/2010,912,111,8.21622
15/09/2010,59.4,49,1.21224
16/09/2010,75.6,42,1.8
17/09/2010,113,55,2.05455
18/09/2010,225.8,63,3.58413
19/09/2010,108.4,62,1.74839
20/09/2010,341,103,3.31068
21/09/2010,1651.2,132,12.5091
22/09/2010,1267.6,98,12.9347
23/09/2010,993.2,100,9.932
24/09/2010,872.2,145,6.01517
25/09/2010,364.4,103,3.53786
26/09/2010,1548.8,137,11.3051
27/09/2010,1350.4,136,9.92941
28/09/2010,2202.6,165,13.3491
29/09/2010,748.4,142,5.27042
30/09/2010,652.4,114,5.72281
01/10/2010,1031.8,138,7.47681
02/10/2010,2317.8,186,12.4613
03/10/2010,676.6,123,5.50081
04/10/2010,605.4,107,5.65794
05/10/2010,544.4,112,4.86071
06/10/2010,346.4,86,4.02791
07/10/2010,2588.8,176,14.7091
08/10/2010,605,125,4.84
09/10/2010,308.8,75,4.11733
10/10/2010,412.8,83,4.97349
11/10/2010,337.6,69,4.89275
12/10/2010,407.8,76,5.36579
13/10/2010,260.6,61,4.27213
14/10/2010,982.2,117,8.39487
15/10/2010,1441.6,136,10.6
16/10/2010,1298,132,9.83333
17/10/2010,1022.2,162,6.30988
18/10/2010,1945.8,176,11.0557
19/10/2010,1117.8,136,8.21912
20/10/2010,1378,117,11.7778
21/10/2010,553,92,6.01087
22/10/2010,1472.4,163,9.03313
23/10/2010,2671.4,223,11.9794
24/10/2010,905.4,164,5.52073
25/10/2010,991,167,5.93413
26/10/2010,3084.4,217,14.2138
27/10/2010,1197.6,164,7.30244
28/10/2010,881,95,9.27368
29/10/2010,1101.8,133,8.28421
30/10/2010,3407.6,217,15.7032
31/10/2010,1657.8,159,10.4264
01/11/2010,1931,155,12.4581
02/11/2010,2014,111,18.1441
03/11/2010,883,106,8.33019
04/11/2010,747,100,7.47
05/11/2010,2512.4,229,10.9712
06/11/2010,2665.6,220,12.1164
07/11/2010,1508.6,131,11.516
08/11/2010,712.6,108,6.59815
09/11/2010,1645.8,210,7.83714
10/11/2010,1857,196,9.47449
11/11/2010,1582.6,136,11.6368
12/11/2010,872,118,7.38983
13/11/2010,1312.8,170,7.72235
14/11/2010,2085.4,181,11.5215
15/11/2010,2129.6,202,10.5426
16/11/2010,2747.2,255,10.7733
17/11/2010,2124.4,210,10.1162
